"","Dir","File","Use","Ind"
"21760","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_160.rds",FALSE,160
"21761","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_161.rds",TRUE,161
"21762","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_162.rds",TRUE,162
"21763","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_163.rds",TRUE,163
"21764","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_164.rds",TRUE,164
"21765","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_165.rds",FALSE,165
"21766","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_166.rds",FALSE,166
"21767","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_167.rds",FALSE,167
"21768","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_168.rds",FALSE,168
"21769","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_169.rds",FALSE,169
"21770","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_170.rds",FALSE,170
"21771","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_171.rds",TRUE,171
"21772","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_172.rds",TRUE,172
"21773","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_173.rds",FALSE,173
"21774","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_174.rds",TRUE,174
"21775","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_175.rds",TRUE,175
"21776","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_176.rds",TRUE,176
"21777","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_177.rds",TRUE,177
"21778","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_178.rds",FALSE,178
"21779","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_179.rds",FALSE,179
"21780","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_180.rds",FALSE,180
"21781","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_181.rds",TRUE,181
"21782","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_182.rds",TRUE,182
"21783","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_183.rds",TRUE,183
"21784","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_184.rds",TRUE,184
"21785","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_185.rds",TRUE,185
"21786","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_186.rds",FALSE,186
"21787","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_187.rds",TRUE,187
"21788","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_188.rds",TRUE,188
"21789","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_189.rds",TRUE,189
"21790","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_190.rds",FALSE,190
"21791","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_191.rds",FALSE,191
"21792","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_192.rds",TRUE,192
"21793","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_193.rds",TRUE,193
"21794","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_194.rds",TRUE,194
"21795","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_195.rds",TRUE,195
"21796","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_196.rds",FALSE,196
"21797","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_197.rds",TRUE,197
"21798","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_198.rds",FALSE,198
"21799","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_199.rds",TRUE,199
"21800","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_200.rds",FALSE,200
"21801","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_1.rds",FALSE,1
"21802","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_2.rds",TRUE,2
"21803","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_3.rds",TRUE,3
"21804","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_4.rds",FALSE,4
"21805","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_5.rds",TRUE,5
"21806","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_6.rds",TRUE,6
"21807","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_7.rds",FALSE,7
"21808","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_8.rds",TRUE,8
"21809","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_9.rds",FALSE,9
"21810","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_10.rds",TRUE,10
"21811","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_11.rds",FALSE,11
"21812","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_12.rds",TRUE,12
"21813","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_13.rds",FALSE,13
"21814","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_14.rds",FALSE,14
"21815","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_15.rds",FALSE,15
"21816","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_16.rds",FALSE,16
"21817","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_17.rds",TRUE,17
"21818","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_18.rds",FALSE,18
"21819","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_19.rds",TRUE,19
"21820","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_20.rds",FALSE,20
"21821","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_21.rds",FALSE,21
"21822","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_22.rds",FALSE,22
"21823","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_23.rds",FALSE,23
"21824","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_24.rds",FALSE,24
"21825","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_25.rds",FALSE,25
"21826","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_26.rds",TRUE,26
"21827","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_27.rds",TRUE,27
"21828","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_28.rds",TRUE,28
"21829","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_29.rds",TRUE,29
"21830","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_30.rds",FALSE,30
"21831","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_31.rds",TRUE,31
"21832","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_32.rds",TRUE,32
"21833","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_33.rds",TRUE,33
"21834","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_34.rds",FALSE,34
"21835","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_35.rds",FALSE,35
"21836","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_36.rds",FALSE,36
"21837","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_37.rds",TRUE,37
"21838","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_38.rds",FALSE,38
"21839","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_39.rds",TRUE,39
"21840","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_40.rds",FALSE,40
"21841","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_41.rds",FALSE,41
"21842","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_42.rds",FALSE,42
"21843","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_43.rds",TRUE,43
"21844","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_44.rds",TRUE,44
"21845","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_45.rds",TRUE,45
"21846","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_46.rds",FALSE,46
"21847","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_47.rds",TRUE,47
"21848","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_48.rds",TRUE,48
"21849","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_49.rds",FALSE,49
"21850","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_50.rds",TRUE,50
"21851","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_51.rds",FALSE,51
"21852","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_52.rds",FALSE,52
"21853","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_53.rds",FALSE,53
"21854","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_54.rds",FALSE,54
"21855","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_55.rds",FALSE,55
"21856","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_56.rds",TRUE,56
"21857","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_57.rds",FALSE,57
"21858","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_58.rds",FALSE,58
"21859","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_59.rds",FALSE,59
"21860","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_60.rds",TRUE,60
"21861","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_61.rds",FALSE,61
"21862","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_62.rds",TRUE,62
"21863","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_63.rds",FALSE,63
"21864","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_64.rds",TRUE,64
"21865","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_65.rds",TRUE,65
"21866","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_66.rds",TRUE,66
"21867","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_67.rds",FALSE,67
"21868","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_68.rds",FALSE,68
"21869","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_69.rds",TRUE,69
"21870","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_70.rds",FALSE,70
"21871","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_71.rds",TRUE,71
"21872","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_72.rds",FALSE,72
"21873","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_73.rds",TRUE,73
"21874","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_74.rds",TRUE,74
"21875","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_75.rds",FALSE,75
"21876","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_76.rds",TRUE,76
"21877","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_77.rds",TRUE,77
"21878","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_78.rds",TRUE,78
"21879","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_79.rds",TRUE,79
"21880","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_80.rds",FALSE,80
"21881","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_81.rds",TRUE,81
"21882","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_82.rds",TRUE,82
"21883","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_83.rds",FALSE,83
"21884","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_84.rds",FALSE,84
"21885","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_85.rds",FALSE,85
"21886","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_86.rds",FALSE,86
"21887","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_87.rds",TRUE,87
"21888","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_88.rds",TRUE,88
"21889","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_89.rds",TRUE,89
"21890","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_90.rds",TRUE,90
"21891","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_91.rds",TRUE,91
"21892","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_92.rds",FALSE,92
"21893","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_93.rds",FALSE,93
"21894","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_94.rds",TRUE,94
"21895","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_95.rds",FALSE,95
"21896","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_96.rds",TRUE,96
"21897","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_97.rds",TRUE,97
"21898","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_98.rds",FALSE,98
"21899","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_99.rds",TRUE,99
"21900","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_100.rds",FALSE,100
"21901","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_101.rds",FALSE,101
"21902","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_102.rds",FALSE,102
"21903","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_103.rds",TRUE,103
"21904","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_104.rds",TRUE,104
"21905","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_105.rds",TRUE,105
"21906","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_106.rds",FALSE,106
"21907","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_107.rds",FALSE,107
"21908","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_108.rds",FALSE,108
"21909","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_109.rds",TRUE,109
"21910","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_110.rds",TRUE,110
"21911","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_111.rds",TRUE,111
"21912","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_112.rds",FALSE,112
"21913","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_113.rds",TRUE,113
"21914","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_114.rds",TRUE,114
"21915","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_115.rds",FALSE,115
"21916","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_116.rds",TRUE,116
"21917","Runs/GOA_Climate_2/ms_mod_ricker_ssp126_OM/ms_run_fb40iter_EM/FALSE regen/TRUE cap","EMs_from_OM_Sim_117.rds",TRUE,117
